"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2010","AQS","390030009","1","0.067","ppm","90","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/02/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/03/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/04/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/05/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/06/2010","AQS","390030009","1","0.057","ppm","58","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/07/2010","AQS","390030009","1","0.04","ppm","37","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/08/2010","AQS","390030009","1","0.033","ppm","31","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/09/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/10/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/11/2010","AQS","390030009","1","0.056","ppm","54","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/12/2010","AQS","390030009","1","0.054","ppm","50","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/13/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/14/2010","AQS","390030009","1","0.064","ppm","80","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/15/2010","AQS","390030009","1","0.078","ppm","126","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/16/2010","AQS","390030009","1","0.038","ppm","35","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/17/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/18/2010","AQS","390030009","1","0.034","ppm","31","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/19/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/20/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/21/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/22/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/23/2010","AQS","390030009","1","0.054","ppm","50","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/24/2010","AQS","390030009","1","0.04","ppm","37","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/25/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/26/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/27/2010","AQS","390030009","1","0.048","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/28/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/29/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/30/2010","AQS","390030009","1","0.054","ppm","50","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/01/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/02/2010","AQS","390030009","1","0.036","ppm","33","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/03/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/04/2010","AQS","390030009","1","0.053","ppm","49","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/05/2010","AQS","390030009","1","0.064","ppm","80","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/06/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/07/2010","AQS","390030009","1","0.067","ppm","90","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/08/2010","AQS","390030009","1","0.036","ppm","33","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/09/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/10/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/11/2010","AQS","390030009","1","0.039","ppm","36","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/12/2010","AQS","390030009","1","0.036","ppm","33","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/13/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/14/2010","AQS","390030009","1","0.048","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/15/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/16/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/17/2010","AQS","390030009","1","0.028","ppm","26","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/18/2010","AQS","390030009","1","0.03","ppm","28","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/19/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/20/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/21/2010","AQS","390030009","1","0.046","ppm","43","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/22/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/23/2010","AQS","390030009","1","0.057","ppm","58","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/24/2010","AQS","390030009","1","0.06","ppm","67","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/25/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/26/2010","AQS","390030009","1","0.061","ppm","71","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/27/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/28/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/29/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/30/2010","AQS","390030009","1","0.068","ppm","93","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/31/2010","AQS","390030009","1","0.043","ppm","40","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/01/2010","AQS","390030009","1","0.057","ppm","58","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/02/2010","AQS","390030009","1","0.055","ppm","51","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/03/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/04/2010","AQS","390030009","1","0.06","ppm","67","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/05/2010","AQS","390030009","1","0.04","ppm","37","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/06/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/07/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/08/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/09/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/10/2010","AQS","390030009","1","0.054","ppm","50","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/11/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/12/2010","AQS","390030009","1","0.04","ppm","37","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/13/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/14/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/15/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/16/2010","AQS","390030009","1","0.043","ppm","40","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/17/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/18/2010","AQS","390030009","1","0.072","ppm","105","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/19/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/20/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/21/2010","AQS","390030009","1","0.041","ppm","38","Lima","14","82.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/22/2010","AQS","390030009","1","0.053","ppm","49","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/23/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/24/2010","AQS","390030009","1","0.053","ppm","49","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/25/2010","AQS","390030009","1","0.069","ppm","97","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/26/2010","AQS","390030009","1","0.06","ppm","67","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/27/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/28/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/29/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"06/30/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/01/2010","AQS","390030009","1","0.048","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/02/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/03/2010","AQS","390030009","1","0.064","ppm","80","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/04/2010","AQS","390030009","1","0.061","ppm","71","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/05/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/06/2010","AQS","390030009","1","0.071","ppm","101","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/07/2010","AQS","390030009","1","0.073","ppm","108","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/08/2010","AQS","390030009","1","0.068","ppm","93","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/09/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/10/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/11/2010","AQS","390030009","1","0.066","ppm","87","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/12/2010","AQS","390030009","1","0.055","ppm","51","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/13/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/14/2010","AQS","390030009","1","0.065","ppm","84","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/15/2010","AQS","390030009","1","0.058","ppm","61","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/16/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/17/2010","AQS","390030009","1","0.061","ppm","71","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/18/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/19/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/20/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/21/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/22/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/23/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/24/2010","AQS","390030009","1","0.045","ppm","42","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/25/2010","AQS","390030009","1","0.039","ppm","36","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/26/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/27/2010","AQS","390030009","1","0.054","ppm","50","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/28/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/29/2010","AQS","390030009","1","0.043","ppm","40","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/30/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"07/31/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/01/2010","AQS","390030009","1","0.053","ppm","49","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/02/2010","AQS","390030009","1","0.064","ppm","80","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/03/2010","AQS","390030009","1","0.046","ppm","43","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/04/2010","AQS","390030009","1","0.047","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/05/2010","AQS","390030009","1","0.049","ppm","45","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/06/2010","AQS","390030009","1","0.046","ppm","43","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/07/2010","AQS","390030009","1","0.05","ppm","46","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/08/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/09/2010","AQS","390030009","1","0.063","ppm","77","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/10/2010","AQS","390030009","1","0.068","ppm","93","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/11/2010","AQS","390030009","1","0.048","ppm","44","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/12/2010","AQS","390030009","1","0.053","ppm","49","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/13/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/14/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/15/2010","AQS","390030009","1","0.046","ppm","43","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/16/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/17/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/18/2010","AQS","390030009","1","0.051","ppm","47","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/19/2010","AQS","390030009","1","0.06","ppm","67","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/20/2010","AQS","390030009","1","0.076","ppm","119","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/21/2010","AQS","390030009","1","0.035","ppm","32","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/22/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/23/2010","AQS","390030009","1","0.042","ppm","39","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/24/2010","AQS","390030009","1","0.038","ppm","35","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/25/2010","AQS","390030009","1","0.046","ppm","43","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/26/2010","AQS","390030009","1","0.04","ppm","37","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/27/2010","AQS","390030009","1","0.055","ppm","51","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/28/2010","AQS","390030009","1","0.065","ppm","84","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/29/2010","AQS","390030009","1","0.063","ppm","77","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/30/2010","AQS","390030009","1","0.061","ppm","71","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"08/31/2010","AQS","390030009","1","0.056","ppm","54","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/01/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/02/2010","AQS","390030009","1","0.052","ppm","48","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/03/2010","AQS","390030009","1","0.038","ppm","35","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/04/2010","AQS","390030009","1","0.039","ppm","36","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/05/2010","AQS","390030009","1","0.044","ppm","41","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/06/2010","AQS","390030009","1","0.062","ppm","74","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/07/2010","AQS","390030009","1","0.059","ppm","64","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/08/2010","AQS","390030009","1","0.041","ppm","38","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"09/09/2010","AQS","390030009","1","0.03","ppm","28","Lima","17","100.0000","44201","Ozone","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
